,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,department_IT,department_RandD,department_accounting,department_hr,department_management,department_marketing,department_product_mng,department_sales,department_support,department_technical,salary_high,salary_low,salary_medium,left
12438,0.77,0.9,0.5714285714285714,0.7645161290322581,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
13930,0.55,0.45,0.42857142857142855,0.5774193548387097,0.2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2054,0.85,0.6,0.42857142857142855,0.5870967741935483,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4129,0.6,0.56,0.5714285714285714,0.8387096774193549,0.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
167,0.31,0.54,0.7142857142857143,0.4258064516129032,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
8756,0.59,0.92,0.7142857142857143,0.7290322580645161,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
850,0.37,0.47,0.2857142857142857,0.4870967741935484,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
6264,0.49,0.96,0.2857142857142857,0.6645161290322581,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
535,0.37,0.56,0.2857142857142857,0.5032258064516129,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2366,0.22,0.74,0.42857142857142855,0.6419354838709678,0.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2122,0.79,0.51,0.5714285714285714,0.7645161290322581,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1482,0.09,0.77,0.8571428571428571,1.0,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
9144,0.16,0.89,0.5714285714285714,0.632258064516129,0.3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14209,0.33,0.65,0.42857142857142855,0.5548387096774193,1.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7153,0.63,0.93,0.8571428571428571,0.5516129032258065,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
895,0.1,0.79,0.8571428571428571,0.9483870967741935,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2177,0.17,0.92,0.5714285714285714,0.6096774193548387,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7063,0.8,0.52,0.42857142857142855,0.5870967741935483,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1983,0.43,0.48,0.2857142857142857,0.43870967741935485,0.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
13841,0.68,0.67,0.5714285714285714,0.5225806451612903,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
14399,0.37,0.55,0.2857142857142857,0.49032258064516127,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1483,0.11,0.87,0.8571428571428571,0.8193548387096774,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2518,0.63,0.98,0.5714285714285714,0.5645161290322581,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4688,0.85,0.6,0.5714285714285714,0.8225806451612904,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3165,0.81,0.83,0.5714285714285714,0.8354838709677419,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4963,0.77,0.89,0.7142857142857143,0.49032258064516127,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7532,0.62,0.56,0.5714285714285714,0.8612903225806452,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12592,0.1,0.8,0.8571428571428571,0.8516129032258064,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
14992,0.4,0.48,0.2857142857142857,0.5,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
4404,0.54,0.81,0.5714285714285714,0.8290322580645161,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8724,0.82,0.68,0.2857142857142857,0.6451612903225806,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3651,0.72,0.53,0.42857142857142855,0.4870967741935484,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5955,0.7,0.98,0.42857142857142855,0.6935483870967742,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3387,0.89,0.7,0.5714285714285714,0.7580645161290323,0.2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8897,0.54,0.71,0.42857142857142855,0.4935483870967742,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12436,0.11,0.85,0.8571428571428571,0.8419354838709677,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
14705,0.84,1.0,0.7142857142857143,0.7032258064516129,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
8013,0.86,0.53,0.5714285714285714,0.5,0.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12683,0.86,0.98,0.42857142857142855,0.5096774193548387,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
8794,0.82,0.82,0.5714285714285714,0.5290322580645161,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14165,0.82,0.79,0.42857142857142855,0.5161290322580645,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1858,0.38,0.47,0.2857142857142857,0.4129032258064516,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1199,0.75,0.74,0.8571428571428571,0.432258064516129,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4983,0.14,0.73,0.7142857142857143,0.8580645161290322,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7107,0.99,0.79,0.42857142857142855,0.8741935483870967,0.4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12736,0.81,0.91,0.5714285714285714,0.7387096774193549,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
247,0.46,0.49,0.2857142857142857,0.4774193548387097,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
10543,0.15,0.92,0.7142857142857143,0.5290322580645161,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5376,0.65,0.57,0.42857142857142855,0.7677419354838709,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14776,0.79,0.58,0.42857142857142855,0.9483870967741935,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
7877,0.43,0.46,0.2857142857142857,0.7709677419354839,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12848,0.5,0.64,0.42857142857142855,0.8290322580645161,0.2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2619,0.88,0.86,0.5714285714285714,0.7225806451612903,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10767,0.19,0.85,0.7142857142857143,0.8032258064516129,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7932,0.17,0.85,0.42857142857142855,0.7548387096774194,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9757,0.85,0.65,0.5714285714285714,0.9032258064516129,0.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
46,0.4,0.55,0.2857142857142857,0.47419354838709676,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
511,0.53,0.85,0.2857142857142857,0.5290322580645161,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2616,0.88,0.51,0.5714285714285714,0.4483870967741935,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11893,0.74,0.79,0.7142857142857143,0.3903225806451613,0.5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13866,0.56,0.71,0.7142857142857143,0.7870967741935484,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13700,0.59,0.94,0.7142857142857143,0.5064516129032258,0.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10707,0.96,0.55,0.42857142857142855,0.7258064516129032,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10735,0.86,0.64,0.42857142857142855,0.7903225806451613,0.4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12732,0.85,0.58,0.42857142857142855,0.7290322580645161,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
5129,0.6,0.92,0.5714285714285714,0.5290322580645161,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11355,0.98,0.58,0.5714285714285714,0.4290322580645161,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9820,0.96,0.85,0.7142857142857143,0.6806451612903226,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13464,0.94,0.52,0.42857142857142855,0.8806451612903226,0.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9450,0.67,0.71,0.5714285714285714,0.5741935483870968,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8518,0.59,0.75,0.5714285714285714,0.6258064516129033,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9498,0.29,0.57,0.7142857142857143,0.3161290322580645,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1989,0.66,0.91,0.7142857142857143,0.8,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
12530,0.4,0.56,0.2857142857142857,0.44193548387096776,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4950,0.59,0.42,0.42857142857142855,0.632258064516129,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5464,0.59,0.79,0.5714285714285714,0.8774193548387097,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11857,0.79,0.62,0.7142857142857143,0.5387096774193548,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
135,0.31,0.84,1.0,0.4290322580645161,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
431,0.41,0.57,0.2857142857142857,0.5161290322580645,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2935,0.29,0.48,0.2857142857142857,0.3741935483870968,0.6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9103,0.55,0.75,0.42857142857142855,0.6161290322580645,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6906,0.69,0.91,0.42857142857142855,0.5387096774193548,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4830,0.53,0.64,0.2857142857142857,0.5709677419354838,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3887,0.63,0.5,0.5714285714285714,0.7580645161290323,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1043,0.77,1.0,0.5714285714285714,0.8032258064516129,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
10245,0.79,0.56,0.5714285714285714,0.5709677419354838,0.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1957,0.76,0.83,0.8571428571428571,0.9451612903225807,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
10883,0.48,0.86,0.7142857142857143,0.6387096774193548,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1085,0.77,1.0,0.5714285714285714,0.8774193548387097,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4058,0.84,0.36,0.8571428571428571,0.8258064516129032,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2988,0.99,0.76,0.5714285714285714,0.6580645161290323,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12568,0.44,0.51,0.2857142857142857,0.432258064516129,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
7277,0.55,0.68,0.42857142857142855,0.5967741935483871,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11162,0.78,0.89,0.5714285714285714,0.44193548387096776,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8694,0.24,0.39,0.5714285714285714,0.49032258064516127,0.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3194,0.57,0.65,0.7142857142857143,0.5709677419354838,0.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8803,0.6,0.48,0.5714285714285714,0.7064516129032258,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1351,0.11,0.77,0.8571428571428571,0.8838709677419355,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4965,0.77,0.89,0.2857142857142857,0.6935483870967742,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5871,0.85,0.81,0.2857142857142857,0.7193548387096774,0.3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1488,0.1,0.96,1.0,0.9290322580645162,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
6842,0.76,0.84,0.7142857142857143,0.8032258064516129,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4600,0.71,0.68,0.5714285714285714,0.7354838709677419,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4794,0.32,0.72,0.2857142857142857,0.7741935483870968,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,0.48,0.84,0.5714285714285714,0.8129032258064516,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3021,0.75,1.0,0.5714285714285714,0.43548387096774194,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6507,0.72,0.63,0.42857142857142855,0.7193548387096774,0.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10468,0.54,0.71,0.42857142857142855,0.46774193548387094,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
274,0.11,0.9,0.8571428571428571,0.8193548387096774,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
7744,0.62,0.86,0.5714285714285714,0.43548387096774194,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7077,0.9,0.85,0.5714285714285714,0.9,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11966,0.92,0.65,0.42857142857142855,0.567741935483871,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
200,0.9,0.82,0.7142857142857143,0.8354838709677419,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
7233,0.71,0.71,0.5714285714285714,0.7129032258064516,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7762,0.82,0.87,0.7142857142857143,0.8806451612903226,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4093,0.69,0.74,0.5714285714285714,0.8580645161290322,0.2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5337,0.93,0.84,0.7142857142857143,0.8580645161290322,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4509,0.55,0.48,0.42857142857142855,0.5225806451612903,0.3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2404,0.16,0.76,0.7142857142857143,0.6193548387096774,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2439,0.66,0.58,0.42857142857142855,0.6612903225806451,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11322,0.57,0.88,0.5714285714285714,0.45161290322580644,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14043,0.71,0.66,0.7142857142857143,0.603225806451613,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11161,0.69,0.82,0.5714285714285714,0.8129032258064516,0.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14244,0.45,0.55,0.2857142857142857,0.45161290322580644,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
12535,0.37,0.56,0.2857142857142857,0.5032258064516129,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2818,0.64,0.9,0.2857142857142857,0.3258064516129032,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10694,0.97,0.9,0.7142857142857143,0.8451612903225807,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2998,0.53,0.53,0.5714285714285714,0.6612903225806451,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5613,1.0,0.54,0.42857142857142855,0.4870967741935484,0.2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13335,0.29,0.75,0.8571428571428571,0.8741935483870967,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
937,0.11,0.8,0.8571428571428571,0.9225806451612903,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1904,0.1,0.78,0.7142857142857143,0.9193548387096774,0.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
9565,0.94,0.49,0.5714285714285714,0.7096774193548387,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
833,0.89,0.82,0.7142857142857143,0.7225806451612903,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6005,0.51,0.86,0.5714285714285714,0.632258064516129,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10369,0.86,0.59,0.5714285714285714,0.6096774193548387,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11427,0.84,0.8,0.5714285714285714,0.7612903225806451,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
872,0.1,0.9,0.7142857142857143,0.8483870967741935,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5040,0.73,0.66,0.8571428571428571,0.6290322580645161,0.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7406,0.92,0.84,0.42857142857142855,0.5290322580645161,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7401,0.94,0.8,0.5714285714285714,0.7354838709677419,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13778,0.61,0.82,0.5714285714285714,0.5935483870967742,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1175,0.78,0.71,0.5714285714285714,0.9548387096774194,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3509,0.82,0.95,0.42857142857142855,0.6548387096774193,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
14641,0.89,0.65,0.7142857142857143,0.6290322580645161,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
7188,0.92,0.78,0.5714285714285714,0.6838709677419355,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6958,0.54,0.67,0.42857142857142855,0.4967741935483871,0.2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7947,0.98,0.73,0.2857142857142857,0.7645161290322581,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7821,0.42,0.41,0.7142857142857143,0.7741935483870968,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8119,0.18,0.64,0.8571428571428571,0.4967741935483871,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1083,0.83,0.94,0.5714285714285714,0.8612903225806452,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
6131,0.52,0.63,0.42857142857142855,0.867741935483871,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7471,0.42,0.77,0.42857142857142855,0.8709677419354839,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4098,0.69,0.57,0.5714285714285714,0.7322580645161291,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2267,0.32,0.48,0.7142857142857143,0.7935483870967742,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6765,0.96,1.0,0.7142857142857143,0.49032258064516127,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6020,0.54,0.49,0.42857142857142855,0.6548387096774193,0.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11017,0.73,0.88,0.7142857142857143,0.7516129032258064,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3562,0.87,0.73,0.42857142857142855,0.5548387096774193,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10945,0.24,0.42,0.7142857142857143,0.6774193548387096,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3425,0.89,0.54,0.42857142857142855,0.6903225806451613,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
411,0.84,0.99,0.5714285714285714,0.8451612903225807,0.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1197,0.79,0.96,0.7142857142857143,0.7032258064516129,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
12056,0.11,0.94,1.0,0.8225806451612904,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3502,0.81,0.6,0.5714285714285714,0.5774193548387097,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
429,0.41,0.52,0.2857142857142857,0.4096774193548387,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
11872,0.97,0.94,0.5714285714285714,0.8161290322580645,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10551,0.92,0.9,0.5714285714285714,0.6548387096774193,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3344,0.64,0.95,0.42857142857142855,0.3161290322580645,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8153,0.44,0.54,0.42857142857142855,0.3709677419354839,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4189,0.61,0.5,0.5714285714285714,0.7,0.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
720,0.42,0.49,0.2857142857142857,0.4483870967741935,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
9682,0.22,1.0,0.8571428571428571,0.7870967741935484,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4848,0.14,0.83,0.7142857142857143,0.5516129032258065,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14951,0.39,0.54,0.2857142857142857,0.4967741935483871,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
6134,0.65,0.79,0.5714285714285714,0.632258064516129,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8935,0.87,0.78,0.5714285714285714,0.45806451612903226,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7149,0.38,0.47,0.42857142857142855,0.6096774193548387,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8368,0.85,0.68,0.42857142857142855,0.8774193548387097,0.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
13031,0.48,0.58,0.42857142857142855,0.6258064516129033,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10065,0.65,0.83,0.7142857142857143,0.5870967741935483,0.2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13193,0.88,0.82,0.42857142857142855,0.8548387096774194,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5642,0.17,0.59,0.5714285714285714,0.5774193548387097,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7093,0.94,0.69,0.42857142857142855,0.5290322580645161,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1964,0.88,0.86,0.7142857142857143,0.832258064516129,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
12285,0.4,0.56,0.2857142857142857,0.4774193548387097,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9983,0.78,0.67,0.7142857142857143,0.6741935483870968,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3643,1.0,0.73,0.42857142857142855,0.6612903225806451,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14394,0.11,0.8,0.8571428571428571,0.9193548387096774,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
3025,0.52,0.64,0.7142857142857143,0.832258064516129,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3550,0.85,0.78,0.7142857142857143,0.8483870967741935,0.2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1326,0.1,0.77,0.8571428571428571,0.8774193548387097,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
4952,0.55,0.55,0.5714285714285714,0.6161290322580645,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8273,0.99,0.92,0.7142857142857143,0.5612903225806452,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4168,0.45,0.75,0.42857142857142855,0.3935483870967742,0.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12142,0.11,0.8,0.8571428571428571,0.8258064516129032,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
3372,0.97,0.52,0.5714285714285714,0.7451612903225806,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
299,0.74,0.84,0.7142857142857143,0.8032258064516129,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
11446,0.31,0.7,0.42857142857142855,0.4258064516129032,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12684,0.42,1.0,0.42857142857142855,0.6516129032258065,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12648,0.45,0.54,0.2857142857142857,0.4161290322580645,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3016,1.0,0.81,0.7142857142857143,0.5741935483870968,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6366,0.6,0.91,0.42857142857142855,0.5064516129032258,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
14851,0.37,0.52,0.2857142857142857,0.4129032258064516,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
5474,0.82,0.87,0.42857142857142855,0.6580645161290323,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2536,0.61,0.59,0.7142857142857143,0.8741935483870967,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14066,0.92,0.94,0.2857142857142857,0.7225806451612903,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7824,0.66,0.62,0.2857142857142857,0.5129032258064516,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1190,0.11,0.89,0.8571428571428571,0.8516129032258064,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
12320,0.41,0.54,0.2857142857142857,0.4935483870967742,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
11552,0.52,0.83,0.7142857142857143,0.46774193548387094,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
119,0.4,0.46,0.2857142857142857,0.4258064516129032,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
7095,0.18,0.49,0.7142857142857143,0.8064516129032258,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8279,0.88,0.68,0.7142857142857143,0.7225806451612903,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
