,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,department_IT,department_RandD,department_accounting,department_hr,department_management,department_marketing,department_product_mng,department_sales,department_support,department_technical,salary_high,salary_low,salary_medium,left
6035,0.83,0.8,0.5714285714285714,0.4806451612903226,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3939,0.64,0.8,0.42857142857142855,0.6419354838709678,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11341,0.77,0.91,0.5714285714285714,0.7709677419354839,0.3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13393,0.48,0.77,0.7142857142857143,0.8064516129032258,0.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4063,0.64,0.85,0.7142857142857143,0.5774193548387097,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
781,0.91,0.96,0.5714285714285714,0.7483870967741936,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
7426,0.52,0.63,0.7142857142857143,0.7774193548387097,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9592,0.53,0.7,0.5714285714285714,0.5,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14936,0.76,0.98,0.7142857142857143,0.7,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10006,0.68,0.51,0.42857142857142855,0.5967741935483871,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2659,0.7,0.82,0.42857142857142855,0.5741935483870968,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2809,0.5,0.91,0.42857142857142855,0.6838709677419355,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14653,0.77,1.0,0.7142857142857143,0.7387096774193549,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5457,0.96,0.75,0.42857142857142855,0.7451612903225806,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9235,0.99,0.81,0.5714285714285714,0.7387096774193549,0.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2148,0.68,0.73,0.42857142857142855,0.8290322580645161,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7094,0.56,0.64,0.42857142857142855,0.8451612903225807,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5626,0.66,0.94,0.5714285714285714,0.6387096774193548,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
580,0.44,0.51,0.2857142857142857,0.46774193548387094,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
13674,0.8,0.7,0.5714285714285714,0.7935483870967742,0.3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13662,0.74,0.77,0.42857142857142855,0.6806451612903226,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9302,0.76,0.8,0.42857142857142855,0.6516129032258065,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6852,0.53,0.77,0.2857142857142857,0.8741935483870967,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5064,0.45,0.53,0.42857142857142855,0.5838709677419355,0.4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6643,0.81,0.59,0.5714285714285714,0.603225806451613,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9725,0.7,0.83,0.42857142857142855,0.6096774193548387,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11010,0.62,0.91,0.42857142857142855,0.867741935483871,0.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10682,0.18,0.54,0.5714285714285714,0.46774193548387094,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3606,0.58,0.62,0.42857142857142855,0.5451612903225806,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6254,0.74,0.89,0.5714285714285714,0.7548387096774194,0.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1476,0.79,0.95,0.7142857142857143,0.7354838709677419,0.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
6305,0.88,0.9,0.2857142857142857,0.7516129032258064,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3338,0.56,0.95,0.42857142857142855,0.7774193548387097,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1251,0.43,0.57,0.2857142857142857,0.4870967741935484,0.3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
11003,0.83,0.52,0.7142857142857143,0.7,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10679,0.63,0.55,0.5714285714285714,0.6451612903225806,0.3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11983,0.67,0.49,0.7142857142857143,0.7774193548387097,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11352,0.51,0.73,0.5714285714285714,0.7387096774193549,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7419,0.77,0.57,0.5714285714285714,0.7677419354838709,0.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13347,0.88,0.91,0.5714285714285714,0.7516129032258064,0.4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3567,0.53,0.85,0.7142857142857143,0.5193548387096775,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1591,0.41,0.55,0.2857142857142857,0.5129032258064516,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
8738,0.6,0.5,0.42857142857142855,0.6806451612903226,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2535,0.51,0.58,0.42857142857142855,0.5,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8340,0.98,0.61,0.42857142857142855,0.8774193548387097,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
235,0.83,0.85,0.5714285714285714,0.8225806451612904,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
4582,0.91,0.51,0.2857142857142857,0.6806451612903226,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7830,0.99,0.75,0.42857142857142855,0.7838709677419354,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2130,0.76,0.68,0.5714285714285714,0.6096774193548387,0.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14154,0.85,0.72,0.42857142857142855,0.7903225806451613,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4146,0.18,0.81,0.7142857142857143,0.45161290322580644,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
475,0.45,0.57,0.2857142857142857,0.432258064516129,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12152,0.37,0.52,0.2857142857142857,0.4612903225806452,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1246,0.43,0.49,0.2857142857142857,0.5,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8557,0.6,0.77,0.5714285714285714,0.5258064516129032,0.3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12626,0.44,0.49,0.2857142857142857,0.46774193548387094,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3358,0.91,0.57,0.5714285714285714,0.46774193548387094,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7511,0.84,0.93,0.42857142857142855,0.7806451612903226,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3779,0.51,0.6,0.7142857142857143,0.5645161290322581,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13053,0.71,0.68,0.7142857142857143,0.7290322580645161,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6513,0.7,0.99,0.7142857142857143,0.43548387096774194,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3583,0.98,0.65,0.5714285714285714,0.6967741935483871,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9461,0.98,0.91,0.42857142857142855,0.8516129032258064,0.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8503,0.76,1.0,0.7142857142857143,0.8548387096774194,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13750,0.74,0.49,0.5714285714285714,0.7516129032258064,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
681,0.4,0.49,0.2857142857142857,0.4129032258064516,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
13433,0.97,0.84,0.5714285714285714,0.5709677419354838,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13493,0.61,0.42,0.2857142857142857,0.33225806451612905,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8569,0.96,0.48,0.5714285714285714,0.7161290322580646,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10244,0.97,0.67,0.2857142857142857,0.47419354838709676,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12338,0.39,0.5,0.2857142857142857,0.45806451612903226,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
285,0.4,0.56,0.2857142857142857,0.4774193548387097,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
13641,0.67,0.7,0.42857142857142855,0.4806451612903226,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12743,0.11,0.9,0.8571428571428571,0.9709677419354839,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
9870,0.96,0.86,0.2857142857142857,0.5258064516129032,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8336,0.52,0.39,0.8571428571428571,0.7935483870967742,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12765,0.09,0.87,0.42857142857142855,0.6903225806451613,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
8087,0.58,0.83,0.42857142857142855,0.7290322580645161,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7954,0.96,0.9,0.7142857142857143,0.6387096774193548,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5187,0.73,0.75,0.7142857142857143,0.8548387096774194,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1742,0.1,0.89,0.8571428571428571,0.8354838709677419,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
629,0.46,0.54,0.2857142857142857,0.4645161290322581,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
4460,0.23,0.37,0.42857142857142855,0.7967741935483871,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
14967,0.43,0.51,0.2857142857142857,0.4129032258064516,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
11787,0.58,0.9,0.42857142857142855,0.6741935483870968,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3762,0.2,0.95,0.7142857142857143,0.5451612903225806,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5672,0.77,0.8,0.5714285714285714,0.5387096774193548,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6136,0.52,0.72,0.2857142857142857,0.7967741935483871,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1863,0.1,0.81,1.0,0.7870967741935484,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1908,0.83,0.85,0.7142857142857143,0.7645161290322581,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
7209,0.87,0.98,0.42857142857142855,0.5612903225806452,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5060,0.94,0.53,0.7142857142857143,0.8290322580645161,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1376,0.74,1.0,0.7142857142857143,0.7161290322580646,0.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
4853,0.68,0.85,0.42857142857142855,0.7838709677419354,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4070,0.53,0.75,0.42857142857142855,0.7483870967741936,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11372,0.98,0.74,0.42857142857142855,0.5967741935483871,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5334,0.85,0.8,0.5714285714285714,0.8193548387096774,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10724,0.82,0.62,0.42857142857142855,0.49032258064516127,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5387,0.65,0.87,0.5714285714285714,0.8612903225806452,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3321,0.99,0.73,0.7142857142857143,0.635483870967742,0.4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12065,0.81,0.7,0.8571428571428571,0.5193548387096775,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
14731,0.87,0.94,0.5714285714285714,0.8838709677419355,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4945,0.53,0.98,0.42857142857142855,0.7064516129032258,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7491,0.91,0.6,0.5714285714285714,0.4290322580645161,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9961,0.81,0.96,0.5714285714285714,0.7064516129032258,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13460,0.75,0.84,0.7142857142857143,0.7161290322580646,0.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8172,0.77,0.74,0.8571428571428571,0.7967741935483871,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6530,0.97,0.72,0.7142857142857143,0.8387096774193549,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13971,0.32,0.48,0.5714285714285714,0.3774193548387097,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4859,0.92,0.49,0.7142857142857143,0.8354838709677419,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12091,0.89,1.0,0.7142857142857143,0.7935483870967742,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
10961,0.94,0.52,0.7142857142857143,0.4290322580645161,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1241,0.43,0.53,0.2857142857142857,0.4774193548387097,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
11915,0.94,0.99,0.2857142857142857,0.5064516129032258,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11296,0.69,0.73,0.5714285714285714,0.8290322580645161,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3086,0.57,0.56,0.5714285714285714,0.36451612903225805,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1389,0.4,0.49,0.2857142857142857,0.4870967741935484,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
10824,0.77,0.5,0.42857142857142855,0.45483870967741935,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4282,0.89,0.55,0.7142857142857143,0.6258064516129033,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7850,0.97,0.88,0.5714285714285714,0.4483870967741935,0.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10484,0.71,0.87,0.42857142857142855,0.8741935483870967,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12879,0.65,0.88,0.5714285714285714,0.5580645161290323,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5842,0.59,0.94,0.5714285714285714,0.8548387096774194,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13622,0.94,0.51,0.8571428571428571,0.7709677419354839,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9813,0.64,0.94,0.42857142857142855,0.6580645161290323,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10396,0.66,0.95,0.7142857142857143,0.6645161290322581,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1653,0.1,0.88,1.0,0.9096774193548387,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5856,0.64,0.7,0.7142857142857143,0.45161290322580644,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8090,0.59,0.55,0.42857142857142855,0.5903225806451613,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4699,0.58,0.61,0.42857142857142855,0.6612903225806451,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12921,0.89,0.51,0.5714285714285714,0.5967741935483871,0.3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12902,1.0,0.93,0.7142857142857143,0.7451612903225806,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1647,0.42,0.55,0.2857142857142857,0.4838709677419355,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
13480,0.7,0.56,0.5714285714285714,0.6903225806451613,0.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2940,0.54,0.98,0.42857142857142855,0.635483870967742,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10350,1.0,0.86,0.5714285714285714,0.6290322580645161,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1137,0.87,0.88,0.7142857142857143,0.8451612903225807,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2230,0.93,0.8,0.5714285714285714,0.8,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8683,0.23,0.96,0.5714285714285714,0.6870967741935484,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8980,0.67,0.36,0.42857142857142855,0.9032258064516129,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7938,0.49,0.63,0.42857142857142855,0.5645161290322581,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
531,0.37,0.54,0.2857142857142857,0.42258064516129035,0.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
6770,0.55,0.91,0.42857142857142855,0.5774193548387097,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9946,0.39,0.37,0.42857142857142855,0.4096774193548387,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14648,0.43,0.53,0.2857142857142857,0.5161290322580645,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2703,0.76,0.93,0.42857142857142855,0.8741935483870967,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9012,0.54,0.63,0.42857142857142855,0.5612903225806452,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10765,0.49,0.59,0.5714285714285714,0.44193548387096776,0.4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8277,0.91,0.93,0.42857142857142855,0.7677419354838709,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13570,0.82,0.8,0.42857142857142855,0.5225806451612903,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2923,0.83,0.57,0.5714285714285714,0.7483870967741936,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11971,0.85,0.89,0.5714285714285714,0.4838709677419355,0.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8547,0.7,0.57,0.7142857142857143,0.7967741935483871,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14921,0.1,0.86,0.8571428571428571,0.9129032258064517,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
7915,0.75,0.93,0.7142857142857143,0.6774193548387096,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14632,0.1,0.94,0.8571428571428571,0.9258064516129032,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5573,0.17,0.79,0.2857142857142857,0.4064516129032258,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8472,0.23,0.47,0.5714285714285714,0.8935483870967742,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4388,0.81,0.96,0.5714285714285714,0.4612903225806452,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3748,0.8,0.58,0.7142857142857143,0.4096774193548387,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
972,0.11,0.74,0.8571428571428571,0.9354838709677419,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
9242,0.8,0.62,0.5714285714285714,0.6967741935483871,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
14370,0.45,0.45,0.2857142857142857,0.4258064516129032,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1754,0.44,0.52,0.2857142857142857,0.44193548387096776,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1637,0.09,0.91,0.8571428571428571,0.8870967741935484,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
12216,0.36,0.48,0.2857142857142857,0.5096774193548387,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
984,0.75,0.86,0.7142857142857143,0.8387096774193549,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
646,0.51,0.83,0.7142857142857143,0.8032258064516129,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
11440,0.69,0.48,0.7142857142857143,0.7483870967741936,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5671,0.75,0.96,0.7142857142857143,0.6129032258064516,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10992,0.65,0.76,0.2857142857142857,0.5483870967741935,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13197,0.89,0.71,0.5714285714285714,0.6129032258064516,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8385,0.66,0.51,0.8571428571428571,0.3387096774193548,0.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11447,0.52,0.52,0.5714285714285714,0.5419354838709678,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1514,0.1,0.68,0.42857142857142855,0.5774193548387097,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
13748,0.6,0.9,0.5714285714285714,0.8387096774193549,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3198,0.98,0.95,0.5714285714285714,0.8064516129032258,0.2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10849,0.61,0.73,0.7142857142857143,0.5032258064516129,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6164,0.72,0.55,0.5714285714285714,0.46774193548387094,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8245,0.5,0.59,0.42857142857142855,0.6193548387096774,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8941,0.91,0.88,0.7142857142857143,0.6774193548387096,0.2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4969,0.89,0.88,0.42857142857142855,0.532258064516129,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14292,0.38,0.49,0.2857142857142857,0.4870967741935484,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
10933,0.58,0.97,0.42857142857142855,0.8838709677419355,0.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9645,0.55,0.89,0.8571428571428571,0.3193548387096774,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10070,0.48,0.7,0.42857142857142855,0.8096774193548387,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13512,0.76,0.99,0.42857142857142855,0.4290322580645161,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6241,0.84,0.68,0.5714285714285714,0.4870967741935484,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
358,0.31,0.62,0.8571428571428571,0.43548387096774194,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9280,0.93,0.73,0.5714285714285714,0.5032258064516129,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3517,0.53,0.98,0.2857142857142857,0.5258064516129032,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5870,0.32,0.79,0.5714285714285714,0.43870967741935485,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8838,0.56,0.67,0.7142857142857143,0.532258064516129,0.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10327,0.64,0.43,0.7142857142857143,0.867741935483871,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3199,0.18,0.52,0.7142857142857143,0.5967741935483871,0.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9196,0.72,0.57,0.2857142857142857,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7813,0.69,0.75,0.7142857142857143,0.6483870967741936,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11852,0.53,0.51,0.5714285714285714,0.7741935483870968,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8418,0.54,0.48,0.42857142857142855,0.8870967741935484,0.2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6004,0.82,0.88,0.5714285714285714,0.8354838709677419,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3723,0.48,0.73,0.7142857142857143,0.49032258064516127,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3046,0.66,0.81,0.5714285714285714,0.4774193548387097,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10272,0.5,0.75,0.7142857142857143,0.5741935483870968,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4823,0.77,0.74,0.7142857142857143,0.8483870967741935,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1138,0.09,0.92,0.8571428571428571,0.9774193548387097,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
5048,0.58,0.9,0.42857142857142855,0.4870967741935484,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9533,0.29,0.85,0.5714285714285714,0.6806451612903226,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
238,0.43,0.53,0.2857142857142857,0.47096774193548385,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
10666,0.88,0.99,0.7142857142857143,0.8161290322580645,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10635,0.21,0.71,0.5714285714285714,0.8709677419354839,0.2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7600,0.73,0.99,0.5714285714285714,0.49032258064516127,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4547,0.79,0.65,0.7142857142857143,0.7354838709677419,0.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12221,0.37,0.5,0.2857142857142857,0.43548387096774194,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
7196,0.51,0.83,0.42857142857142855,0.4290322580645161,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
